,Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Plate information ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
252,252,252.0,A,-0.41937435421641295,-0.37245438761971744,-0.28382778404818154,-0.3880943764852826,-0.36724105799786244,-0.36724105799786244,-0.3568143987541523,-0.30468110253560177,-0.3620277283760074,-0.2942544432918917,-0.3568143987541523,-0.3463877395104422,-0.3568143987541523,-0.3359610802667321,-0.3463877395104422,-0.3463877395104422,-0.3985210357289928,-0.39330770610713767,-0.37245438761971744,-0.37245438761971744,-0.3880943764852826,-0.3411744098885872,3.0370631850734875,3.0683431628046174
253,253,253.0,B,-0.3463877395104422,-0.3568143987541523,-0.3568143987541523,-0.30468110253560177,-0.3151077617793119,-0.33074775064487705,0.18537188191877327,-0.2473344766951962,-0.3568143987541523,-0.39330770610713767,-0.37766771724157255,-0.2994677729137467,-0.3620277283760074,-0.2681877951826164,-0.3880943764852826,-0.3568143987541523,-0.37766771724157255,-0.3828810468634276,-0.33074775064487705,-0.3359610802667321,-0.3880943764852826,-0.32032109140116694,2.672130111543634,2.8545966483085605
254,254,254.0,C,-0.37766771724157255,-0.37766771724157255,-0.3359610802667321,-0.2942544432918917,-0.3411744098885872,-0.37245438761971744,-0.2681877951826164,-0.4037343653508478,-0.3828810468634276,-0.3151077617793119,-0.3463877395104422,-0.3620277283760074,-0.3411744098885872,-0.3359610802667321,-0.37766771724157255,-0.3098944321574569,-0.40894769497270284,-0.14828121387995016,-0.3985210357289928,-0.3568143987541523,-0.32553442102302194,-0.4037343653508478,2.682556770787344,2.8024633520900104
255,255,255.0,D,-0.3620277283760074,-0.2577611359389063,-0.3828810468634276,-0.3463877395104422,-0.3359610802667321,-0.32553442102302194,-0.3359610802667321,-0.33074775064487705,-0.3463877395104422,-0.33074775064487705,-0.3098944321574569,-0.3516010691322973,-0.32032109140116694,-0.2942544432918917,-0.32032109140116694,-0.32553442102302194,-0.3098944321574569,-0.3516010691322973,-0.3411744098885872,-0.3151077617793119,-0.2994677729137467,-0.3880943764852826,2.7711833743588796,2.9484365815019515
256,256,256.0,E,-0.23169448782963104,-0.2369078174514861,-0.2994677729137467,-0.2734011248044715,-0.17434786198922544,-0.2734011248044715,-0.2734011248044715,-0.21605449896406587,-0.2734011248044715,-0.2473344766951962,-0.2734011248044715,-0.27861445442632654,-0.23169448782963104,-0.2681877951826164,-0.2525478063170512,-0.2473344766951962,-0.2942544432918917,-0.2525478063170512,-0.2994677729137467,-0.2473344766951962,-0.32553442102302194,-0.32032109140116694,3.0214231962079223,3.1882497441072837
257,257,257.0,F,-0.23169448782963104,-0.2681877951826164,-0.27861445442632654,-0.2577611359389063,-0.30468110253560177,-0.2473344766951962,-0.22648115820777598,-0.27861445442632654,-0.1587078731236603,-0.2473344766951962,-0.2681877951826164,-0.28382778404818154,-0.24212114707334112,-0.11700123614881984,-0.2473344766951962,-0.2473344766951962,-0.32553442102302194,-0.2994677729137467,-0.2942544432918917,-0.28382778404818154,-0.32032109140116694,-0.2942544432918917,3.32900964389737,3.7043693766709342
258,258,258.0,G,-0.33074775064487705,-0.32032109140116694,-0.3098944321574569,-0.2942544432918917,-0.2890411136700366,-0.3568143987541523,-0.24212114707334112,-0.27861445442632654,-0.33074775064487705,-0.2629744655607614,-0.30468110253560177,-0.24212114707334112,-0.22126782858592092,-0.30468110253560177,-0.2629744655607614,-0.27861445442632654,-0.049227951064704144,-0.2369078174514861,-0.39330770610713767,-0.3516010691322973,-0.2890411136700366,-0.2629744655607614,3.2091030625947043,3.422849577090761
259,259,259.0,H,-0.3098944321574569,-0.3516010691322973,-0.3463877395104422,-0.2577611359389063,-0.2734011248044715,-0.37245438761971744,-0.2890411136700366,-0.2525478063170512,-0.2369078174514861,-0.3411744098885872,-0.2473344766951962,-0.2577611359389063,-0.30468110253560177,-0.2994677729137467,-0.2577611359389063,-0.2942544432918917,-0.3359610802667321,-0.3463877395104422,-0.2681877951826164,-0.32032109140116694,-0.32553442102302194,-0.32032109140116694,3.0683431628046174,3.7252226951583545
260,260,260.0,I,-0.3359610802667321,-0.2942544432918917,-0.33074775064487705,-0.37245438761971744,-0.33074775064487705,-0.17434786198922544,-0.32032109140116694,-0.28382778404818154,-0.30468110253560177,-0.2681877951826164,-0.3463877395104422,-0.2890411136700366,-0.3151077617793119,-0.27861445442632654,-0.27861445442632654,-0.3359610802667321,-0.3516010691322973,-0.28382778404818154,-0.3359610802667321,-0.32553442102302194,-0.37245438761971744,-0.2994677729137467,2.9223699333926763,3.360289621628501
261,261,261.0,J,-0.3463877395104422,-0.32032109140116694,-0.32032109140116694,-0.2629744655607614,-0.32553442102302194,-0.3151077617793119,-0.3098944321574569,-0.2734011248044715,-0.3151077617793119,0.25314516700288897,-0.3151077617793119,-0.2734011248044715,-0.3828810468634276,-0.2681877951826164,-0.2629744655607614,-0.33074775064487705,-0.3151077617793119,-0.37245438761971744,-0.30468110253560177,-0.3985210357289928,-0.3828810468634276,-0.37766771724157255,3.010996536964212,3.365502951250356
262,262,262.0,K,-0.2994677729137467,-0.2994677729137467,-0.3098944321574569,-0.33074775064487705,-0.24212114707334112,-0.2994677729137467,-0.3411744098885872,-0.21084116934221084,-0.27861445442632654,-0.2734011248044715,-0.2734011248044715,-0.2473344766951962,-0.2577611359389063,-0.2681877951826164,-0.2734011248044715,-0.2734011248044715,-0.30468110253560177,-0.2577611359389063,-0.3516010691322973,-0.2942544432918917,-0.32553442102302194,-0.3568143987541523,3.2455963699476897,3.261236358813255
263,263,263.0,L,-0.33074775064487705,-0.33074775064487705,-0.3098944321574569,-0.2994677729137467,-0.27861445442632654,-0.2734011248044715,-0.3151077617793119,-0.30468110253560177,-0.2994677729137467,-0.32553442102302194,-0.2942544432918917,-0.23169448782963104,-0.3411744098885872,-0.2577611359389063,-0.2994677729137467,-0.28382778404818154,-0.2994677729137467,-0.3463877395104422,-0.2473344766951962,-0.22126782858592092,-0.3828810468634276,-0.36724105799786244,3.2873030069225297,3.756502672889485
264,264,264.0,M,-0.3098944321574569,-0.3151077617793119,1.900557327509086,-0.3151077617793119,-0.2942544432918917,-0.3359610802667321,-0.2942544432918917,-0.2525478063170512,-0.2473344766951962,-0.2577611359389063,-0.3151077617793119,-0.2681877951826164,-0.2473344766951962,-0.30468110253560177,-0.22648115820777598,-0.3463877395104422,-0.3359610802667321,-0.2473344766951962,-0.30468110253560177,-0.3516010691322973,-0.3463877395104422,-0.3463877395104422,3.3863562697377763,3.7147960359146444
265,265,265.0,N,-0.2942544432918917,-0.27861445442632654,-0.28382778404818154,-0.24212114707334112,-0.2734011248044715,-0.2942544432918917,-0.3151077617793119,-0.3568143987541523,-0.18477452123293556,-0.3463877395104422,-0.2473344766951962,-0.2734011248044715,-0.2942544432918917,-0.2629744655607614,-0.2994677729137467,-0.2369078174514861,-0.3359610802667321,-0.2681877951826164,-0.2577611359389063,-0.3359610802667321,-0.3411744098885872,-0.37766771724157255,3.0266365258297774,3.579249465746413
266,266,266.0,O,-0.3516010691322973,-0.3516010691322973,-0.32553442102302194,-0.32032109140116694,-0.2681877951826164,-0.3098944321574569,-0.23169448782963104,-0.2734011248044715,-0.3411744098885872,-0.24212114707334112,-0.33074775064487705,-0.2369078174514861,-0.2577611359389063,-0.2577611359389063,-0.2734011248044715,-0.27861445442632654,-0.3098944321574569,-0.32553442102302194,0.08631861910352724,-0.33074775064487705,-0.32553442102302194,-0.4141610245945579,3.4489162252000365,3.8190626283517455
267,267,267.0,P,-0.3098944321574569,-0.39330770610713767,-0.3359610802667321,-0.3151077617793119,-0.33074775064487705,-0.30468110253560177,-0.3516010691322973,-0.30468110253560177,-0.2681877951826164,-0.3098944321574569,-0.3359610802667321,-0.2629744655607614,-0.32553442102302194,-0.3098944321574569,-0.2681877951826164,-0.3411744098885872,-0.30468110253560177,-0.3411744098885872,-0.30468110253560177,-0.3411744098885872,-0.3411744098885872,-0.3568143987541523,3.8816225838140057,3.959822528141832
268,268,268.0,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,269.0,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
270,270,270.0,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
271,271,271.0,6,1,H2061366,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 15:54,,,,,,,,,,,,,
272,272,272.0,,,,,,,,,,,,,,,,,,,,,,,,,
273,273,273.0,Background information,,,,,,,,,,,,,,,,,,,,,,,,
274,274,274.0,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
275,275,275.0,6,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
276,276,276.0,,,,,,,,,,,,,,,,,,,,,,,,,
277,277,277.0,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
278,278,278.0,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
279,279,279.0,A,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
280,280,280.0,B,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
281,281,281.0,C,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
282,282,282.0,D,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
283,283,283.0,E,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
284,284,284.0,F,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
285,285,285.0,G,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
286,286,286.0,H,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
287,287,287.0,I,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
288,288,288.0,J,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
289,289,289.0,K,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
290,290,290.0,L,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
291,291,291.0,M,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
292,292,292.0,N,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
293,293,293.0,O,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
294,294,294.0,P,0.699966388,0.699966388,,,,,,,,,,,,,,,,,,,,,0.699966388,0.699966388
295,295,295.0,,,,,,,,,,,,,,,,,,,,,,,,,
296,296,296.0,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
297,297,297.0,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
298,298,298.0,6,1,H2061366,14.01,17.8,17.82,47.7,47.8,18.2,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 15:54,,,,,,,,
299,299,299.0,,,,,,,,,,,,,,,,,,,,,,,,,
300,300,300.0,Background information,,,,,,,,,,,,,,,,,,,,,,,,
301,301,301.0,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
302,302,302.0,6,Jez US LUM 384 (cps),0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
303,303,303.0,,,,,,,,,,,,,,,,,,,,,,,,,
304,304,304.0,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
305,305,305.0,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
306,306,306.0,A,-0.39699942377870523,-0.30472217716665345,-0.35662812838593255,-0.36816278421243903,-0.3220241609064131,-0.35662812838593255,-0.39699942377870523,-0.35662812838593255,-0.3335588167329196,-0.3277914888196664,-0.37393011212569227,-0.3450934725594261,-0.31048950507990664,-0.36816278421243903,-0.27588553760038725,-0.3508608004726793,-0.35662812838593255,-0.31625683299315993,-0.38546476795219875,-0.38546476795219875,-0.3508608004726793,-0.4027667516919585,2.8327042076431077,3.4209716547949385
307,307,307.0,B,-0.3508608004726793,-0.3508608004726793,-0.3450934725594261,-0.3508608004726793,-0.3220241609064131,-0.36239545629918585,-0.2528162259473743,-0.36816278421243903,-0.25858355386062754,-0.31048950507990664,-0.2874201934268937,-0.3220241609064131,-0.016355781503991532,-0.31048950507990664,-0.3220241609064131,-0.31625683299315993,-0.3450934725594261,-0.293187521340147,-0.3796974400389455,-0.36816278421243903,-0.36816278421243903,-0.39123209586545205,2.6481497144190045,3.190278538264809
308,308,308.0,C,-0.270118209687134,-0.3393261446461729,0.058619481368300565,-0.31048950507990664,-0.3450934725594261,-0.4027667516919585,-0.293187521340147,-0.30472217716665345,-0.31625683299315993,-0.3796974400389455,-0.31625683299315993,-0.27588553760038725,-0.25858355386062754,-0.4027667516919585,-0.35662812838593255,-0.3508608004726793,-0.36239545629918585,-0.2989548492534002,-0.3796974400389455,-0.36816278421243903,-0.39123209586545205,-0.35662812838593255,2.544337811980446,2.9480507659081727
309,309,309.0,D,-0.38546476795219875,-0.30472217716665345,-0.3393261446461729,-0.30472217716665345,-0.3277914888196664,-0.3277914888196664,-0.3393261446461729,-0.27588553760038725,-0.3393261446461729,-0.30472217716665345,-0.3393261446461729,-0.31048950507990664,-0.2874201934268937,-0.4085340796052117,-0.2643508817738808,-0.3450934725594261,-0.2816528655136405,-0.36816278421243903,-0.31625683299315993,-0.3450934725594261,-0.3796974400389455,-0.3393261446461729,2.7058229935515365,3.0576299962599847
310,310,310.0,E,-0.3277914888196664,-0.2874201934268937,-0.2874201934268937,-0.31625683299315993,-0.293187521340147,-0.23551424220761458,-0.22974691429436134,-0.27588553760038725,-0.20091027472809514,-0.2239795863811081,-0.23551424220761458,-0.2874201934268937,-0.2643508817738808,-0.270118209687134,-0.1951429468148419,-0.24704889803412103,-0.31625683299315993,-0.3450934725594261,-0.31048950507990664,-0.22974691429436134,-0.21244493055460162,-0.27588553760038725,3.31715975235638,3.190278538264809
311,311,311.0,F,-0.31048950507990664,-0.2989548492534002,-0.24704889803412103,-0.27588553760038725,-0.270118209687134,-0.23551424220761458,-0.270118209687134,-0.17784096307508218,-0.22974691429436134,-0.2816528655136405,-0.2239795863811081,-0.3277914888196664,-0.2874201934268937,-0.22974691429436134,-0.2874201934268937,-0.270118209687134,-0.23551424220761458,-0.270118209687134,-0.31048950507990664,-0.31625683299315993,-0.3220241609064131,-0.31048950507990664,3.276788456963607,3.4267389827081915
312,312,312.0,G,-0.35662812838593255,-0.3393261446461729,-0.3450934725594261,-0.30472217716665345,-0.2528162259473743,-0.31048950507990664,-0.2816528655136405,-0.2816528655136405,-0.27588553760038725,-0.27588553760038725,-0.3220241609064131,-0.25858355386062754,-0.30472217716665345,-0.2643508817738808,-0.24704889803412103,-0.24128157012086782,-0.2989548492534002,-0.2643508817738808,-0.30472217716665345,-0.3450934725594261,-0.2989548492534002,-0.3508608004726793,2.976887405474439,3.2998577686166204
313,313,313.0,H,-0.3450934725594261,-0.36239545629918585,-0.3508608004726793,-0.38546476795219875,-0.31048950507990664,-0.293187521340147,-0.27588553760038725,-0.31048950507990664,-0.31048950507990664,-0.270118209687134,-0.3220241609064131,-0.3220241609064131,-0.24128157012086782,-0.23551424220761458,-0.35662812838593255,-0.3277914888196664,-0.293187521340147,-0.30472217716665345,-0.3450934725594261,-0.3508608004726793,-0.2989548492534002,-0.2816528655136405,3.172976554525049,3.467110278100964
314,314,314.0,I,-0.43160339125822467,-0.3277914888196664,-0.3335588167329196,-0.3335588167329196,-0.31048950507990664,-0.3450934725594261,-0.293187521340147,-0.3335588167329196,-0.3220241609064131,-0.2989548492534002,-0.2816528655136405,-0.24704889803412103,-0.3796974400389455,-0.3393261446461729,-0.2989548492534002,-0.27588553760038725,1.9676050206551225,-0.3450934725594261,-0.3335588167329196,-0.36239545629918585,-0.31048950507990664,-0.35662812838593255,3.0230260287804644,3.2537191453105945
315,315,315.0,J,-0.4200687354317182,-0.3335588167329196,-0.3335588167329196,-0.2874201934268937,-0.3450934725594261,-0.3220241609064131,-0.3335588167329196,-0.3277914888196664,-0.2874201934268937,-0.3508608004726793,-0.3335588167329196,-0.30472217716665345,-0.3220241609064131,-0.3220241609064131,-0.31048950507990664,-0.2816528655136405,-0.3450934725594261,-0.39699942377870523,-0.3335588167329196,-0.2874201934268937,-0.4027667516919585,-0.3393261446461729,2.982654733387692,3.363298375662406
316,316,316.0,K,-0.4027667516919585,-0.3335588167329196,-0.4200687354317182,-0.293187521340147,-0.3220241609064131,-0.25858355386062754,-0.27588553760038725,-0.2874201934268937,-0.2528162259473743,-0.31048950507990664,-0.2874201934268937,-0.24704889803412103,-0.31625683299315993,-0.24128157012086782,-0.2989548492534002,-0.3277914888196664,-0.3277914888196664,-0.2816528655136405,-0.12593501185580308,-0.3277914888196664,-0.3277914888196664,-0.30472217716665345,3.4267389827081915,3.605526148019042
317,317,317.0,L,-0.3450934725594261,-0.3277914888196664,-0.36816278421243903,-0.31048950507990664,-0.3220241609064131,-0.3450934725594261,-0.30472217716665345,-0.2816528655136405,-0.2874201934268937,-0.24128157012086782,-0.31625683299315993,-0.25858355386062754,-0.24704889803412103,-0.3450934725594261,-0.2239795863811081,-0.3220241609064131,-0.31048950507990664,-0.31625683299315993,-0.3277914888196664,-0.36816278421243903,-0.414301407518465,-0.293187521340147,3.369065703575659,3.363298375662406
318,318,318.0,M,-0.36239545629918585,-0.2874201934268937,-0.31048950507990664,-0.22974691429436134,-0.31048950507990664,-0.30472217716665345,-0.23551424220761458,-0.27588553760038725,-0.30472217716665345,-0.25858355386062754,-0.293187521340147,-0.30472217716665345,-0.25858355386062754,-0.2874201934268937,-0.27588553760038725,-0.3450934725594261,-0.27588553760038725,-0.31048950507990664,-0.25858355386062754,-0.31048950507990664,-0.3220241609064131,-0.31048950507990664,3.3806003594021656,3.830451936635918
319,319,319.0,N,-0.3277914888196664,-0.293187521340147,-0.38546476795219875,-0.2874201934268937,0.8429760775707411,-0.3508608004726793,-0.2989548492534002,-0.2643508817738808,-0.2816528655136405,-0.25858355386062754,-0.3508608004726793,-0.270118209687134,-0.3220241609064131,-0.24128157012086782,-0.3450934725594261,-0.35662812838593255,-0.270118209687134,-0.3508608004726793,-0.25858355386062754,-0.30472217716665345,-0.3335588167329196,-0.35662812838593255,3.10376861956601,3.686268738804587
320,320,320.0,O,-0.35662812838593255,-0.3508608004726793,-0.38546476795219875,-0.3393261446461729,-0.2874201934268937,-0.2874201934268937,-0.31625683299315993,-0.31048950507990664,1.1198078174068964,-0.24128157012086782,-0.25858355386062754,-0.24128157012086782,-0.2643508817738808,-0.2816528655136405,-0.2528162259473743,-0.36239545629918585,-0.30472217716665345,-0.3393261446461729,-0.3393261446461729,-0.27588553760038725,-0.35662812838593255,-0.27588553760038725,3.3575310477491525,3.818917280809412
321,321,321.0,P,-0.3508608004726793,-0.35662812838593255,-0.36816278421243903,-0.3335588167329196,-0.2643508817738808,-0.3393261446461729,-0.27588553760038725,-0.3277914888196664,-0.3220241609064131,-0.3508608004726793,-0.30472217716665345,-0.24704889803412103,-0.270118209687134,-0.23551424220761458,-0.31048950507990664,-0.3335588167329196,-0.27588553760038725,-0.31625683299315993,-0.3335588167329196,-0.293187521340147,-0.36816278421243903,-0.31625683299315993,3.3748330314889126,3.813149952896158
322,322,322.0,,,,,,,,,,,,,,,,,,,,,,,,,
323,323,323.0,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
324,324,324.0,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
325,325,325.0,7,1,H2061368,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/22/2023 15:56,,,,,,,,,,,,,
326,326,326.0,,,,,,,,,,,,,,,,,,,,,,,,,
327,327,327.0,Background information,,,,,,,,,,,,,,,,,,,,,,,,
328,328,328.0,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
329,329,329.0,7,Jez US LUM 384 (cps),0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
330,330,330.0,,,,,,,,,,,,,,,,,,,,,,,,,
331,331,331.0,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
332,332,332.0,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
333,333,333.0,A,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
334,334,334.0,B,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
335,335,335.0,C,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
336,336,336.0,D,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
337,337,337.0,E,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
338,338,338.0,F,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
339,339,339.0,G,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
340,340,340.0,H,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
341,341,341.0,I,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
342,342,342.0,J,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
343,343,343.0,K,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
344,344,,L,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
345,345,,M,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
346,346,,N,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
347,347,,O,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
348,348,,P,0.603736885,0.603736885,,,,,,,,,,,,,,,,,,,,,0.603736885,0.603736885
349,349,,,,,,,,,,,,,,,,,,,,,,,,,,
350,350,,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
351,351,,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
352,352,,7,1,H2061368,14.01,17.82,17.82,47.8,47.5,18.11,18.11,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/22/2023 15:56,,,,,,,,
353,353,,,,,,,,,,,,,,,,,,,,,,,,,,
354,354,,Background information,,,,,,,,,,,,,,,,,,,,,,,,
355,355,,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
356,356,,7,Jez US LUM 384 (cps),0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
357,357,,,,,,,,,,,,,,,,,,,,,,,,,,
358,358,,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
359,359,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,360,,A,-0.3190845982601744,-0.34189120332893325,-0.3532945058633127,-0.30768129572579495,-0.38750441346645087,-0.32478624952736407,-0.23926148051951837,-0.30197964445860526,-0.3304879007945538,-0.3532945058633127,-0.2506647830538978,-0.4103110185352098,-0.3190845982601744,-0.2620680855882772,-0.3304879007945538,-0.32478624952736407,-0.3304879007945538,-0.38180276219926124,-0.4046093672680201,-0.35899615713050237,-0.3304879007945538,-0.3133829469929847,2.7883153423582194,3.5751432172304
361,361,,B,-0.34759285459612294,-0.30768129572579495,-0.23926148051951837,-0.3304879007945538,-0.3304879007945538,-0.3133829469929847,-0.3133829469929847,-0.34189120332893325,-0.2962779931914155,-0.34189120332893325,-0.32478624952736407,-0.30768129572579495,-0.2791730393898464,-0.3133829469929847,-0.3532945058633127,-0.30768129572579495,-0.2905763419242258,-0.3646978083976921,-0.3361895520617435,-0.2848746906570361,-0.2962779931914155,-0.3304879007945538,2.5716525942050104,3.2615523975349654
362,362,,C,-0.37610111093207144,-0.32478624952736407,-0.34189120332893325,-0.34189120332893325,-0.27347138812265664,-0.2905763419242258,-0.3532945058633127,-0.32478624952736407,-0.32478624952736407,-0.30768129572579495,-0.34759285459612294,-0.34759285459612294,-0.34759285459612294,-0.3532945058633127,-0.3532945058633127,-0.34189120332893325,-0.3989077160008303,-0.35899615713050237,-0.2962779931914155,-0.34759285459612294,-0.38750441346645087,-0.34189120332893325,2.4918294764643543,3.130414418389602
363,363,,D,-0.3703994596648818,-0.3361895520617435,-0.3646978083976921,-0.3361895520617435,-0.30768129572579495,-0.3703994596648818,-0.32478624952736407,-0.2848746906570361,-0.30197964445860526,-0.2848746906570361,-0.3190845982601744,-0.3304879007945538,-0.2905763419242258,-0.30768129572579495,-0.3190845982601744,-0.24496313178670806,-0.3133829469929847,-0.38750441346645087,-0.3532945058633127,-0.34189120332893325,-0.38180276219926124,-0.3361895520617435,2.503232778998734,3.2216408386646376
364,364,,E,-0.26776973685546696,-0.2563664343210875,-0.3532945058633127,-0.18794661911481095,-0.2164548754507595,-0.20505157291638007,-0.23926148051951837,-0.2563664343210875,-0.2107532241835698,-0.2506647830538978,-0.23355982925232865,-0.2620680855882772,-0.27347138812265664,-0.20505157291638007,-0.2848746906570361,-0.23926148051951837,-0.2791730393898464,-0.2620680855882772,-0.17654331658043151,-0.32478624952736407,-0.22215652671794922,-0.23926148051951837,2.7027905733503736,3.797507616650799
