,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
264,M,0.9167666222929429,0.5812141362565616,-3.2310422747311254,-0.026001220064192105,0.22929323626718587,-0.5489984465300236,0.3190555063319928,0.1244825856326906,0.3111353060321571,-0.2385265947764556,-1.2050550380330987,0.20579664204433937,-0.024681186680885966,-3.3252926582991726,-0.13767604429187819,0.1350428526991386,-0.06903430835996727,-0.14876432471164866,-0.14190015111845727,0.3818890953773579,-0.10124312291263318,-0.33409701172780903,0.5199645872711639,0.44181861097944936
265,N,0.5983745702395392,0.6237192111990143,-1.00467397044725,0.3148313995054137,0.6815366733878165,0.24962175037009765,-0.10071510955931072,0.501220113228219,-0.22664629432670202,0.14850719320885958,0.9236307958861343,0.3113993127088183,-1.719604050845772,-0.32696883145795697,0.020463955028179014,0.007527627871779956,-0.10388318967924491,-0.399834674216447,-0.35389751247739887,-0.34756135223753,-0.551374506619974,-0.35891363933396164,0.34466415396812916,0.45792301825578263
266,O,0.4690112986755525,0.20843670881095108,0.006207594488474371,0.11101824512296965,0.39720148262370686,0.09966595802653795,-0.058210034616858024,0.3689527682209588,0.742522215696553,0.03973644242444588,0.30638318585225555,0.028120148651353514,0.06745714347387204,-3.3997425411176305,-0.4043227877196873,-0.17146889890451147,-0.1630206852513533,-0.12183564369220674,-0.4740205503582437,-0.3689458930470872,-3.4139989016573353,-0.48563684413133607,0.17543587422830148,0.05108872952087757
267,P,0.5933584433829764,0.014919814818293782,0.06270502329397049,0.03366428886123875,0.04501657595766988,0.2831505983060697,0.4969960064016399,0.10705814497305123,0.21767694249409295,-0.17146889890451147,0.09781791128990935,-0.04104960063388043,-0.09121086919950763,0.09596986455328131,0.127914672429286,-0.22611828097337955,-0.09675500940939286,-0.24935086851956484,-0.2836717364855206,-0.23773457474647192,-0.18704529282752227,-0.4692684301783422,-0.25146292193285413,-0.06085010138346975
268,,,,,,,,,,,,,,,,,,,,,,,,,
269,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
270,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
271,6,1,5040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:38,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,
273,Background information,,,,,,,,,,,,,,,,,,,,,,,,
274,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
275,6,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,,,,,,,,
277,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
278,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
279,A,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
280,B,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
281,C,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
282,D,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
283,E,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
284,F,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
285,G,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
286,H,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
287,I,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
288,J,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
289,K,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
290,L,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
291,M,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
292,N,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
293,O,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
294,P,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
295,,,,,,,,,,,,,,,,,,,,,,,,,
296,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
297,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
298,6,1,5040,14.01,17.82,17.92,34.1,34.8,18.31,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:38,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,
300,Background information,,,,,,,,,,,,,,,,,,,,,,,,
301,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
302,6,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,
304,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
305,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
306,A,0.4927571604887091,0.6032868522163158,-1.7909842945486056,-1.1344742974316147,0.693205888448098,0.4931612909886272,0.3957658405083596,0.36222300901515503,0.6515804469565314,0.3557569210164651,0.46204324249493156,0.2302744007918881,0.5596407582251585,0.3761655112623305,-2.538827784647093,-2.5432732201461925,0.7524110066861034,0.42809628050180926,0.36101061751540103,0.22097939929377114,0.5663089114738072,0.13449547231129264,1.1126933473631102,1.0951136706166718
307,B,0.5867175017196726,0.3955637752584003,0.09084937832013525,0.24643962078861276,0.5620655412246673,0.49538400873817684,-0.6351710647827731,-2.488715602657246,0.2646254932849285,0.5901526109689768,0.1603598243060528,0.4848766157403058,0.5735832604723335,0.5307454274810128,0.1716754783037601,0.4394119344995166,0.5883340237193453,0.4078897555059032,0.40485877675651727,-0.8437024027405248,0.4949798782382587,0.3115046312754307,0.9138611414033935,0.7728195969319684
308,C,0.7073504559452324,0.5028604229866619,0.12459427506329866,0.3432288755190034,0.49194889948887277,-2.2763450249502717,0.5392321679792931,0.1918820032996662,0.5137719464844515,-2.4224382006706735,-0.9538279639682133,-1.8421068027882481,0.5489312999773283,-2.503062235404339,0.46669074324399007,0.24785407753832647,0.49073650798911833,-2.45335418391441,0.10681253306690143,0.22704135679254292,-0.46866929881650643,-0.8493602297393784,1.07611953712052,0.852837435915757
309,D,0.5204400997331003,0.37434692401269903,-0.31732242659716925,0.1941047210492158,0.6356172922097656,0.2955414765286649,0.5248855352321999,0.2084513537963094,0.1009526408180885,0.3357524612705183,0.586919566969632,0.44709041399796096,0.42607562800221854,0.08317089882169128,0.404050515756681,0.27978038703185804,0.7366499171892965,0.2858423445306298,0.33352974352096865,0.34039996201957673,0.38788529575995595,0.2656358195347237,1.0450014886268244,0.9599320183940597
310,E,0.5638841284742988,0.5404445594790476,-2.263614914202851,0.5663089114738072,0.6750200159517826,0.5648944547240939,-2.505891148903766,0.35090735501744774,0.7247280674417118,-1.3318920466416178,0.4244591060025464,0.38687496951016076,0.24118592428967725,0.4175888875039383,0.33595452652047714,0.27877006078206285,0.22845581354225625,0.2769514735324314,0.3895018177596285,0.2880650622801794,-0.11990467738716581,-2.494575494906058,0.954880387145083,0.9478081033965158
311,F,0.7037132814459695,0.2949352807787875,-0.16173218412869175,0.4806332454911655,0.7178578489431038,0.38687496951016076,0.4537585672466102,0.32079963277354767,0.6705745804526835,-0.2815568773544151,0.5357970587299891,-0.1898192538730011,0.4782084624916566,0.19693363454864282,0.4792187887414518,0.27735560403234916,0.6176334849634091,0.46608454749411304,0.47497541849231145,0.1844055890511811,0.7146248049437586,0.14399253905936849,0.9532638651454105,1.01368137488317
312,G,0.3872791000100789,0.39879681925774546,0.2482582080382446,0.5125595549846971,0.6394565319589878,0.5539829312263048,0.40182779800713136,0.325649198772565,-2.499627126155035,0.5311495579809306,-0.0051316154104186825,0.298976585777969,0.33454006977076384,-2.4967982126556083,0.24805614278828533,-1.7342039593101095,0.6160169629637364,0.3911183397593011,0.4394119344995166,0.3054426737766589,-0.13990913713311307,0.13752645106067854,0.9330573401495044,0.8170718866730028
313,H,0.3446433322687167,0.5838885882202457,0.5305433622310536,0.6184417459632454,0.5362011892299072,0.05488176382742264,0.5477189084775738,0.36343540051490947,0.7376602434390916,0.5099327067352293,0.5196318387332645,0.449919327497388,0.4519399799969787,0.22865787879221552,0.33656072227035455,-0.4929171288115936,0.5535788007263867,-2.4677008166615035,-1.6139751355844678,-0.6163789965365802,0.3985947540077862,0.22219179079352558,1.0910723656174908,0.7340230689398288
314,I,0.6802737124507181,0.4925550952387498,-0.17749327362549866,0.6344049007100111,0.5614593454747899,-1.7374370033094544,0.4317334550010726,0.404050515756681,0.5978310904674211,-2.477602013909497,-2.4628512506624856,-2.4731565784103977,-1.9857751955091414,-0.7913675030011278,0.05993339507639886,-0.1908295801227967,-0.3375289515930754,0.39778649300794994,0.02295545433389068,-2.4426447256665793,0.5216524912328547,0.20946168004610458,0.842936238667763,0.8809245056600663
315,J,0.7697886181825825,0.5024562924867442,0.5998517429670118,0.5077099889856796,0.5105389024851064,-0.14273805063253966,0.646124685207637,-2.4131431991725565,0.7006823026965835,0.6208665289627543,0.5620655412246673,-1.6857082993199346,-2.476187557159784,-2.452747988164533,-0.5072637615586871,0.27634527778255397,-1.519812729103545,0.5054872712361301,-0.16637968487775023,0.1393450383103104,-2.5370091973974613,-2.405262654424153,0.7756485104313955,0.7621101386841381
316,K,0.3979885582579092,0.5743915214721698,-0.026348466656120364,-2.475985491909825,0.07064285332422914,-2.1866280539684486,0.407485625005985,0.3462598542683893,0.8085851461747225,0.26644408053456,0.2316888575416014,-2.4978085389054034,0.43072312875127705,0.6798695819507999,0.21936287729409856,0.32221408952326097,0.43961399974947585,0.2482582080382446,0.16015775905609353,0.03427110833159797,-2.420417548171083,-2.2945308974465877,0.7568564421852026,0.8489981961665348
317,L,0.741903613688232,0.7022988246962562,0.8837534191594933,0.29008571477977013,0.5349887977301527,0.6487515334571047,0.4685093304936215,0.5911629372187719,-0.35793754183894033,0.5101347719851882,0.3751551850125353,0.4776022667417796,0.1963274387987654,0.6022765259665203,0.39536171000844145,0.39515964475848214,0.7637266606838108,0.25189538253750754,0.42385291025266897,0.11125796856600063,-1.9344506220195397,-2.2274452344601787,0.830206127920342,0.6689580584530108
318,M,0.5897484804690586,0.7562502464353257,0.6204623984628361,0.4846745504903466,0.6952265409476888,0.15308547530752656,0.5855051102199182,0.2864485402805072,-2.4875032111574913,-2.4683070124113806,-2.4715400564107255,-2.479824731659047,-2.3933408046765683,-1.5420399065990418,-2.4963940821556903,0.18784069830048514,0.31857691502399804,0.3078674567761678,-2.5143778894020468,0.35191768126724293,0.0746841583234106,0.09691133581890744,0.7901972084284479,0.6127839189643917
319,N,0.6283429432112393,0.33797517902006785,0.5277144487316265,0.616623158713614,0.6224830509624268,0.6162190282136958,0.4610329162451364,-2.4329455936685447,-2.4054647196741126,0.5402424942290887,0.36202094376519617,-0.3076232945991341,-2.250480672955512,-0.45169581781994506,0.26442342803496927,0.25593668753668897,-2.4717421216606845,0.47841052774161547,-0.5634379010473063,0.351715616017284,0.13570786381104707,0.12378601406346236,0.5952042422179533,0.7944405786775882
320,O,0.4274900847519323,0.4703279177432534,-2.499425060905076,0.6350110964598885,0.46224530774489087,0.24805614278828533,0.8059582979252549,0.459820524745382,0.47194443974292555,0.5527705397265504,-2.5042746269040936,0.2587656010361156,0.37091181476339496,0.47416715749247557,-2.480228862158965,-0.6402226960317497,0.06740980932488437,0.2783659302821447,-0.46866929881650643,0.3189810455239162,0.14843797455846808,-0.49453365081126616,0.5751997824720061,0.8211131916721843
321,P,0.5665109767237666,0.7073504559452324,0.5216524912328547,0.47719813624186147,-0.19325436312230515,0.498617052737522,0.7237177411919167,0.41314345200483865,-2.440826138416948,0.36727464026413165,0.68209229970035,0.2910960410295657,0.5232690132325273,0.40324225475684466,0.3167583277743662,0.2514912520375894,-0.010587377159313459,0.34403713651883966,-2.4917465814066317,0.16440112930523387,-0.07807717064564028,0.24866233853816275,0.7336189384399107,0.7972694921770148
322,,,,,,,,,,,,,,,,,,,,,,,,,
323,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
324,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
325,7,1,5041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:40,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,,,,,
327,Background information,,,,,,,,,,,,,,,,,,,,,,,,
328,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
329,7,Jez US LUM 384 (cps),0,380,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,,,,,
331,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
332,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
333,A,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
334,B,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
335,C,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
336,D,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
337,E,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
338,F,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
339,G,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
340,H,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
341,I,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
342,J,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
343,K,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
344,L,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
345,M,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
346,N,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
347,O,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
348,P,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
349,,,,,,,,,,,,,,,,,,,,,,,,,
350,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
351,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
352,7,1,5041,14.01,17.92,17.92,34.8,34.8,18.31,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:40,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,,,,,
354,Background information,,,,,,,,,,,,,,,,,,,,,,,,
355,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
356,7,Jez US LUM 384 (cps),0,380,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,,
358,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
359,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,A,0.5100780867391949,0.3433752488411241,-0.9346798417107517,0.5031653693781905,-0.8485367484428492,0.33087918284238477,0.14396994035060834,0.42366911972663773,0.9211188959743102,0.42446674096060033,-0.6169607168491976,0.31652200063106795,0.5653798256272308,0.21628759889650181,0.5276257538863597,0.5185860465681229,0.33912126892665967,0.22772016991662464,-0.25351130790715193,0.3276886979065368,0.4058555788348183,0.38405393177318914,1.5414023422521397,1.423886147115062
361,B,0.6132370996649542,0.41675640236563327,0.1373230967342578,-3.3972024646962877,-3.3506745593818343,0.25111705944617896,0.4569033378083905,0.3154585056524514,0.4098436850046288,0.368101507093948,0.1038230049078515,0.1027595099292354,0.684491263232232,0.04320379112673476,0.2896687524210118,0.2843512775279317,-0.7581396752604823,-1.2207599909584776,-3.359980140444725,0.2016645429405311,-0.5052937440945091,0.4202127610461359,1.5905889850131327,1.4938109419590693
362,C,0.9617975789063753,0.4531811053832339,0.021136270320451296,-0.7493658416868996,-0.022467023802808173,0.439355670661225,-0.1471618100455435,0.33779190020338923,0.05676335210408979,0.42659373091783254,-1.0378388546365118,0.36437927466879144,0.6991143191882028,0.44254615559707366,-3.3916191160585534,0.22904953863989508,-0.5600637354932371,0.722511208717757,0.10541824737577585,0.2979108385052867,0.36225228471155924,0.40638732632412694,1.537414236082329,1.3536954785264006
363,D,0.5624552144360367,0.4547763478511583,0.11738256588520653,0.058358594572014144,-1.4656297097848303,0.3872444167090371,0.17693828468770717,0.1149897021833204,0.3189148643329541,0.3627840322008671,0.03921568495692467,0.327156950417229,0.2630813779556096,0.31758549560968363,-0.7246395834340756,0.14689455154180311,0.41622465487632543,0.34231175386250756,-0.18411826055245242,0.3723554870084124,0.3936253865807337,0.43855804942726323,1.5307673924659786,1.3863979491188456
364,E,0.3997404827077764,0.4723240149983238,0.019541027852526944,0.2056526491103416,-0.22958267088828976,0.4659430451266272,0.38990315415557714,-3.332329271000707,0.31147039948264177,0.2588273980411452,0.45291523163858,0.8639560408736953,-0.9681799335371584,0.2979108385052867,-3.3746031964006957,-0.4787063696291069,-2.641589282389562,0.4223397510033681,0.27797030765623504,-0.14663006255623565,0.5717607954989273,0.5855862302209364,1.7333631858923424,1.5395412260395613
365,F,0.9229800121868885,0.40638732632412694,-0.04639566082166992,0.2529781756587572,0.5114074554624646,0.3797999518587247,0.022997386533029577,0.2750456964650403,-3.385769893676165,-0.5318811185599109,0.6331776305140059,0.40239922015431645,0.11525557592797432,0.26866472659334445,0.22665667493800895,0.3404506376499293,-0.7296911845825019,0.3606570422436349,0.17986289587890117,0.23888686719209354,-0.04400279711978378,0.578141765370624,1.3677867869930644,1.144984588972995
366,G,0.8642219146183492,0.47657799491278824,0.12083892456570877,-3.3150474775981955,0.5629869619253446,0.48827643967756496,0.4175540235995958,0.4377604281933014,0.44307790308638156,0.4917327983580668,-0.3880434227020861,0.037620442489000316,1.2864294211289342,0.1293468843946376,-3.3746031964006957,-0.21602310991093474,-3.3514721806157963,0.1814581383468255,0.30243069216440505,0.2894028786763579,0.406121452579473,0.2957838485480545,0.9950317969881273,1.6190374756911132
367,H,0.7467057194812723,0.2864782674851639,0.14210882413803086,0.33087918284238477,0.48614944972033275,0.21469235642857826,0.4856177022310249,0.3997404827077764,0.43005008959833435,0.5943600637945191,-0.39548788755239844,0.48428833350775446,0.5526178858838375,0.18385100204871163,-1.5964395921546084,0.34071651139458403,-1.235383046914449,0.2875417624637796,0.25643453433925906,0.18730736072921428,0.30615292458956084,0.3170537481203758,1.134615512931488,2.0792649276872224
368,I,0.9176625372938075,0.37049437079583414,0.0009298657267457172,0.335664910246157,0.49385978831529903,0.04240616989277298,-0.6642862433976132,0.11658494465124436,0.2444702158298284,0.3829904367945727,0.21788284136442618,0.363049905945521,-3.242198071562994,0.17587478970909068,-1.0609698704214114,0.2138947351946157,0.2556369131052973,-1.790793299496697,0.19528357306883445,0.0793626203996815,0.28807350995308745,3.677432006802539,1.3084969419352173,1.6871011543225423
369,J,0.3712919920297959,0.209906629024806,-0.7148022548818769,0.5903719576247086,-0.24580096931218526,0.40638732632412694,-1.2808474572502861,0.2957838485480545,-3.3804524187830847,0.4329747007895284,0.463816055169395,0.3170537481203758,0.43270882704487446,0.47152639376436123,0.25537103936064337,0.2875417624637796,0.19076371940971612,0.19581532055814233,0.07298165052798528,0.10462062614181368,0.15726362758330945,0.1801287696235551,1.0490041671528934,1.0109842216673692
370,K,0.8134400293894317,0.31147039948264177,0.18704148698455955,0.22293444251285238,-0.05756235809713881,0.1527437739241911,0.20618439659964943,0.1099381010348942,0.29099812114428225,-0.8682114055472465,-3.3889603786120133,-2.3539138906739123,0.6972532029756252,0.05330699342358755,0.3914983966235015,0.3492244712235121,-0.1684317096178652,-3.0255109696699676,0.15354139515815368,-3.345622958233408,0.14875566775438062,0.7568089217781255,1.0322541212396905,1.139932987824569
371,L,0.18837085570783,0.21469235642857826,0.26068851425372347,0.19209308813298653,0.4553080953404661,0.3803316993480326,-3.282610880750405,-0.23622951450464033,0.2426090996172501,0.22293444251285238,-0.114459339453099,0.5685703105630786,-0.4430792878454684,0.19395420434556482,0.046660149807237004,0.27052584280592196,-3.413686636864837,-0.002526492953756522,-0.43350783303792345,-0.00997095780406925,-0.39362677133982055,0.14077945541476042,0.6589673837454463,1.3949059089477744
372,M,0.059687963295284176,0.12482703073551926,0.07271577678333135,-0.12429666800529786,-0.11844744562290949,0.0639419432097486,-3.412091394396913,-1.8955475548903813,0.22984715987385684,0.2242638112361228,-0.01289556899526324,-0.13333637532353454,0.04586252857327522,-0.8900130526088765,-0.06793143413864552,-0.02991148865312051,-1.3201967714590812,0.06261257448647856,-0.8264692276365654,-0.2205429635700531,-0.03150673112104486,-1.344125408477943,0.47897085861467437,0.8575750710019995
373,N,0.6674753435743743,0.39309363909142586,-0.2582970353109242,0.12961275813929152,-0.14769355753485175,0.2590932717857991,-0.055701241884560534,0.22054157881096625,-1.1952361114716916,0.16071998626381206,-1.079581032547193,0.026187871468877494,-3.272773552198206,-0.06713381290468336,-0.21628898365558907,-0.011566200271993208,-0.19501908408326737,-0.13386812281284238,-0.14583244132227347,-0.18438413429710634,-0.1705586995750974,-0.11312997072982896,0.5725584167328891,0.5574036132876106
374,O,0.8892140466158278,0.46248668644612456,0.34523636505370237,0.3933595128360798,-0.2800986823725537,0.37793883564614644,0.2569662818285669,-0.016086053931111552,0.15194615269022932,0.05596573087012801,0.08228723159087589,-0.10914186456001887,-0.19847544276376963,-0.11605458192102334,-0.3758132304480011,-0.31413052168826827,-0.025657508738656486,-3.3623730041466113,-0.31785275411342484,-0.3944243925737823,-0.5925003323410276,-0.16922933085182737,0.17295017851789668,0.24606545829775273
375,P,0.812376534410816,0.6794396620838058,0.4569033378083905,0.2447360895744823,-0.4587658387800552,0.2792996763795047,0.05463636214685798,0.21070425025876777,-0.8360406824441103,0.11366033346005036,-0.0798957526480766,-0.13439987030215064,0.016616416661332952,-0.10063390473109003,-0.15620151736378018,-0.14583244132227347,-3.401190570866098,-0.06580444418141332,-0.35799968955618167,-0.26122164650211815,-0.23862237820652646,-0.14689593630088957,0.13918421294683606,0.28408540378327696
376,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,
378,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
379,Assay ID: ,,,,490,,,,,,,,,,,,,,,,,,,,
380,Assay Started: ,,,,3/7/23 17:29,,,,,,,,,,,,,,,,,,,,
381,Assay Finished: ,,,,3/7/23 17:40,,,,,,,,,,,,,,,,,,,,
382,Assay Exported: ,,,,3/8/23 10:32,,,,,,,,,,,,,,,,,,,,
383,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
384,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
385,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,
389,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
390,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
391,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
392,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,
393,Start assay repeat each,,,,N/A,,,,,,,,,,,,,,,,,,,,
394,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
395,Start plate repeat each,,,,N/A,,,,,,,,,,,,,,,,,,,,
396,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
397,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
398,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
399,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
400,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
401,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
402,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,,,,,,
404,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
405,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
406,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
407,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
408,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
409,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,,,,,,,,,,
411,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
412,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
413,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
414,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,,,,,,
416,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
417,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
