,Unnamed: 0,Plate information ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
255,255,D,-0.6070393027459126,-0.3297381904417633,-0.21873602613533805,-0.14273699830345432,-0.5932378066521894,-0.03454961280561747,-0.04335714649700664,-0.13996761915306907,0.030462697741131414,-0.255600548596204,-0.14945614771750376,-0.11958317261990546,-0.37640903907448514,-0.35824917579327054,-0.3649229255491168,-0.5850658681756428,-0.3308277822386361,-0.37491085035378496,-0.47297411207234474,-0.2537845622680825,-0.2157850483521407,-0.2551011523559706,3.467807019267663,3.164900499737001
256,256,E,-0.4073262063107533,-0.18863605274672468,-0.24329724122318108,-0.12934409913355852,-0.3250166259886474,-0.015663354993154032,-1.1534695888776647,-0.15672009302998965,-0.961883031260849,-1.1645017058210028,-0.8245944648548654,-0.3703254848752782,-0.9576608630479665,-0.22495577930915422,-1.2553010222270764,-0.45876401905479414,-0.3717782739377754,-0.2951436508910491,-0.5178743740351482,-0.1736087658815195,-1.1820259738873748,-0.30159040235588036,3.4446531935841147,3.089310068828945
257,257,F,-0.3898019382443811,-0.33840952515854333,-0.18291569581314193,-0.19458340797132248,0.10868630882496383,-0.0879396108523888,-0.7845065666615838,-0.07186813184851373,-0.17242837476824052,-0.21074568629160367,-0.23716828736577103,-0.16779760963153062,-0.3026345944945502,-0.09434096265901705,-0.548292145031183,-0.23349091505132505,-0.3102163374144574,-0.2612301062133806,-0.19862397755139283,-0.11150203345976495,-0.3143023066527308,-0.44959328809778065,3.4236331518361087,3.16966746384832
258,258,G,-0.3267418130003628,-0.3280130034300479,-0.07077854005164089,-0.22926874683844262,-0.05606905079385689,-0.06006422071572409,-0.10260370045196966,-0.14655056959250942,-0.00853560865527726,-0.009080404553713681,0.01371022386421083,-0.05638684840127824,-0.16475583253192716,-0.24960779371340322,-0.28497412745356887,-0.27185362623289133,-0.18645686915297885,-0.19208642677015544,-0.08112966212193322,0.0338676721063592,-0.22904174854742754,-0.25800673048096495,3.7376171879683118,3.1514622009089024
259,259,H,-0.39098232935766003,-0.3345051545530821,-0.21297026954355233,-0.17569715015885906,-0.181735304699863,-0.22795215675055455,-0.15880847730732936,-0.14391738941673327,-0.09620234864534155,-0.27671138966061615,-0.168070007580749,-0.27044623682859714,-0.2121076760376947,-0.30703836134024487,-0.010623992932616977,-0.22672636597907259,-0.05924702686806946,-0.17224677613542827,-0.11200142969999839,-0.1747437573365953,-0.20325474268810256,-0.2853373247191932,3.470984995341876,3.0184412023740044
260,260,I,-0.2804795612914682,-0.2638178867309538,-0.24915379713137278,-0.1164051965456929,-0.22023421485603836,-0.09869932984650857,-0.29877562354729215,-0.08648682178989162,0.024015946276300167,-0.13002509400660406,-0.1598526694459992,-0.14845735523703704,-0.2514237800415246,-0.32937499317613894,-0.22908714820563053,-0.059156227551663484,-0.489317989025438,-0.28002556470943796,-0.3133035141722639,-0.28765270728754816,-0.09774593702424485,-0.2775739831664739,3.6006464191697494,3.2030362126275524
261,261,J,-0.3834459860959559,-0.29210187379144564,-0.5935556042596107,-0.8984597087512065,-0.33686593677964005,-0.1421468027468149,-0.23498910377202534,-0.0788596792117814,0.05157353880554352,-0.9093556267199353,-0.17878432691666565,-0.1913146325807038,-0.3093991435668028,-0.1779217334108079,-1.1896985161236882,-1.229014620127518,-0.3467176626096991,-0.19957737037365655,-0.15249792481710722,0.03059889671574052,-0.04866890650676191,-0.23308231812749772,3.4886908620410604,3.094848827129715
262,262,K,-0.4381979738888185,-0.11068483961211031,-0.2158304480103437,-0.5054802673457192,-0.17991931837174163,-0.2338087126587464,-0.16198645338154194,-0.14800335865500658,-0.40269544117404354,-0.2005307631959203,-0.1625766489381815,-0.13211347828394376,-0.2623650976684566,-0.0822646535770092,-0.07500070826452332,-0.15499490601827426,-0.06496738380165219,-0.18255249854751776,-0.20484373072520884,-0.2283153540161789,-0.27866357496334676,-0.12158075758083921,3.719275726054285,3.3316988439749586
263,263,L,-0.4275744538693078,-0.20484373072520884,-0.28438393189692945,-0.1198101709109207,-0.08912000196566776,-0.038499383069281676,-0.15426851148702575,-0.08489783375278534,-0.009670600110353237,-0.06705576807899191,-0.28715331104731473,-0.1577642851686595,-0.29532524952386136,-0.06351459473915501,-0.09148078419222569,-0.21841822852791687,-0.12798210938746732,-0.23498910377202534,-0.20216515089122955,-0.2080217067994214,-0.24860900123293636,-0.20497992969981793,3.316444558818738,2.9905658122373393
264,264,M,-0.5457043645136098,-0.24611202003176932,-0.2496985930298092,-0.0978367363406508,-0.20892969996348215,-0.16353004176044522,-0.10777926148711597,-0.056795445325105554,-0.2638632863891568,-0.17083938673113425,-0.2817053520629502,-0.16956819630144915,-0.11549720338163215,-0.13629024683862306,-0.004812836682628273,-0.035049009045850905,-0.29877562354729215,-0.12171695655544831,-0.040496968030215276,-0.2695382436645364,-0.33899972071518275,-0.17492535596940756,3.3534906799124165,3.020801984600562
265,265,N,-0.45726583033409385,-0.2563723427856557,-0.5967789799920263,-0.2068867153443454,-0.19076983668226738,-0.1516353313112496,-0.1613054585084964,-0.2327645205200765,-0.10137790968048771,-0.2040719365357572,-0.25047038721926085,-0.238303278820847,-0.6568427277946441,-0.3059487695433719,-0.19167782984632814,-0.1785573286256504,-0.11186523072538929,-0.7521820100210216,-0.21655684254159235,-0.2723076228149216,-0.3451286745725928,-0.3581583764768644,3.1188652463191215,2.980577887432671
266,266,O,-0.467253755138762,-0.3426316933714258,-0.323291438976932,-0.24502242823489648,-0.4215816989865068,-0.31175992579336076,-0.3677831040159082,-0.2835213383910717,-0.16670801783465777,-0.08939239991488597,-0.19294902027601307,-0.10573627686797923,-0.3470808598753234,-0.5514701211053955,-0.416769335216985,-0.21251627296152203,-0.09420476368440794,-0.12630232203395492,-0.15045494019797065,-0.3806766069455707,-1.1422104736433114,-0.12448633570583356,3.3272042778128585,3.0214829794736078
267,267,P,-0.5198265593378787,-0.5165577839472602,-0.5949175940057018,-0.5764853327752688,-0.4483674973262987,-0.4219902959103343,-0.3241540324827898,-0.4284824470333686,-0.43583719166226054,-0.31035253638906657,-0.4416029482540463,-0.3346413535276912,-0.4642573776973617,-0.45635783717003325,-0.461079401623149,-0.16207725269794804,-0.28869689942621785,-0.41232016871308735,-0.24829120362551516,-0.3246080290648201,-0.2358970969360861,-0.35357301099835764,3.402340712138884,2.9175631618468563
268,268,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
270,270,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
271,271,6,1,5040,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,5/26/2023 7:13:27 PM,,,,,,,,,,,,,
272,272,,,,,,,,,,,,,,,,,,,,,,,,,
273,273,Background information,,,,,,,,,,,,,,,,,,,,,,,,
274,274,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
275,275,6,Jez US LUM 384 (cps),0,520,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
276,276,,,,,,,,,,,,,,,,,,,,,,,,,
277,277,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
278,278,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
279,279,A,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
280,280,B,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
281,281,C,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
282,282,D,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
283,283,E,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
284,284,F,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
285,285,G,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
286,286,H,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
287,287,I,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
288,288,J,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
289,289,K,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
290,290,L,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
291,291,M,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
292,292,N,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
293,293,O,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
294,294,P,0.61745154303,0.61745154303,,,,,,,,,,,,,,,,,,,,,0.61745154303,0.61745154303
295,295,,,,,,,,,,,,,,,,,,,,,,,,,
296,296,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
297,297,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
298,298,6,1,5040,14.01,18,17.92,55.7,55.5,18.29,18.41,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,5/26/2023 7:13:27 PM,,,,,,,,
299,299,,,,,,,,,,,,,,,,,,,,,,,,,
300,300,Background information,,,,,,,,,,,,,,,,,,,,,,,,
301,301,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
302,302,6,Jez US LUM 384 (cps),0,520,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
303,303,,,,,,,,,,,,,,,,,,,,,,,,,
304,304,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
305,305,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
306,306,A,-0.5409919587043345,-0.5345092912394255,-0.6912207308259198,-0.5263918641529309,-0.3311790169270209,-0.33591418272747625,-0.3139294843682198,-0.26257548384185425,-0.40023351818365965,-0.3572224288295247,-0.38360406686063236,-0.26956549049966905,-0.5219385534596456,-0.31674803543991925,-1.268234506224249,-0.7095413127919667,-0.48631206791336345,-0.33754894234906185,-0.23286795554614118,-0.41815950299966875,-0.5817482072011099,-0.44623227167379603,2.582244483845923,2.1621676321198233
307,307,B,-0.42103442509280226,-0.47069729497614815,-0.5115662855157913,-0.36674913145186916,-0.3275149005338116,-0.11550348892057238,-0.20468244482914574,-0.1618404685393128,-0.41472087069219515,-0.24053441446116378,-0.23078222775308344,-0.14459093598051154,-0.36257767586575385,-0.1656173269753902,-0.10783703000554962,-0.0795951482671203,-0.24989200401920636,-0.41917418138548057,-0.21099599922975265,-0.8094871337944325,-0.5273501715173088,-0.10608952834109589,3.0696283351642064,2.6603183485320003
308,308,C,-0.5996741920171189,-0.36336687016582964,-0.4274607215362771,-0.17790620964800005,-0.5005175653147291,-0.1821340362555494,-0.23540465151067066,-0.11144477537732503,-0.2556982192269073,-1.4594450109283457,-0.12300083477129314,-0.19323912747804556,-0.45542074816753647,-1.2615827256950383,-0.25936233562011674,-0.2972436620237586,-0.18078113174113372,-1.3264657713655614,-0.2295420652815357,-0.4234020079930298,-1.049853169188969,-0.17294555976180895,3.2617407762112474,2.909591005313107
309,309,D,-0.49550054440710406,-0.4577883310677642,-0.15067900629538256,-0.09064386846818243,-0.08077893971723414,0.016573814299267974,-0.39313076948297676,-0.1049621079124161,-0.12164793025687731,-0.06691166844447241,-0.3413821718065733,0.061219663274988546,-0.2364193298964825,-0.23957610709678598,-0.07728393638832669,-0.15073537731681663,-0.18839121963472244,-0.8273567475890075,-0.09261685421837204,-0.5192891154522481,-0.2246941574382124,-0.3563204924865808,3.357796996734768,3.120925964669139
310,310,E,-0.4997283710146532,-0.3398601542278555,-0.24126723773980566,-0.29628535465938066,0.008907355384245374,-0.2230593978166268,-1.3832313899495903,-0.09808484329746929,-0.31184375657516206,-0.10941541860570135,-0.21877520018764338,-0.04357406557080012,-1.2610753865021325,-1.2439949670076331,-1.2596097399448485,-1.195797743681571,-0.24177457693271165,-0.05885061237941159,-0.4442592859236064,-0.385633423632256,-0.12739777444314435,-0.16764668374701389,3.658085427913636,3.1389646915280154
311,311,F,-0.44042605646609495,-0.3384508786920058,-0.6800028975605557,-0.3014151176098739,-0.22785093463851586,-0.27604815796457793,-0.18004830846249184,-0.37734688348145934,-0.306713993624669,-0.16804128089705178,-0.03979720713472271,-1.354876766168293,-0.24047804343972987,-0.09673193878305344,-0.06584061903722652,-0.02547896769048919,-0.11026098392721119,-0.1571053027388576,-0.015332183832370803,-0.15541417209583777,-0.3582371072153365,-0.17582048185494248,3.359600869420655,3.084453913801346
312,312,G,-0.4267842692790693,-0.28563123160835646,-0.23574287763927468,-0.01854533205410832,-0.32576739886935785,-0.11274130887030681,-0.09453346894712777,-0.05304439717171067,0.05101650839543627,-0.2040059925719379,0.07925839013386575,0.010654857048698943,-0.11026098392721119,0.07559427374065629,-0.24543869332592094,0.005637836141073805,-0.03748599525592925,-0.1773988704550942,0.02345107891421479,-0.07739667843119463,-0.3340539390201544,-0.24464949902584518,3.370818702686019,3.0018139963791164
313,313,H,-0.5921204751449641,-0.2770064653289559,-0.15806361010323539,-0.2808960658079013,0.02553680670727236,-0.1094717896271354,-0.13151285900782575,0.026100516921612252,-0.1730583018046769,-0.30896883448202855,-0.13061092266488186,0.03664189792976853,-0.04729455298544363,-0.026155419947697028,-0.08145539197444199,-0.033258168648379896,-0.18996960823487416,-0.04498334110665001,-0.2649430667420818,0.047126907916490914,-0.30051318126693,-0.10112887845490465,4.324785498413444,3.038906128482682
314,314,I,-0.4177085348281968,-0.39854238754064,-0.10282000909792448,-0.22677988523127013,-0.1995526818786525,-0.19391557973525356,-0.15445586473145997,-0.23489731231776484,-0.24042167241829582,0.029764633314821713,-0.11240308274170281,-0.04673084277110358,0.04436472786622534,-0.05101504040008699,-0.012908229910709073,-0.02294227172595951,-0.09019290029671047,-0.007271127767310149,-0.12711591933597438,-0.15789449703893338,-0.11843478203513995,-0.25829128621287084,3.3962984043741837,3.4404369141569977
315,315,J,-0.48625569689192955,-0.4195124075140844,-0.1265522091216345,-0.1789208880338119,-0.21590027809450985,0.050114572052492375,-0.14177238490881208,0.049607232859586375,-0.24053441446116378,-0.13128737492208986,-0.32193416941184644,-0.3236253000548662,-0.3806164027246309,-0.03455470214136168,0.0900816262491918,-0.24538232230448706,-0.32475272048354603,0.06003587182487487,-0.0057491101885924715,-0.3691730853735307,-0.5519843078839627,-0.2373212662394264,3.5191872311002834,3.0466289584191384
316,316,K,-0.5165833064234165,-0.3818001941747447,-0.3896921371755034,-0.20338591133616396,-0.24791901826901658,-0.6641062695161702,-0.0591324674865817,0.016573814299267974,-0.1187730081637438,-0.06476956962998062,-0.042953984335026334,-0.2127435008942064,-0.2173095536303596,-0.2258215778668922,-0.03038324655524638,-0.030495988598114327,-0.01527581281093675,-0.2884497826800559,0.05236941290985195,-0.28828066961575405,-1.299576794141548,-0.09075661051105037,3.4220035901480825,2.9568299212747915
317,317,L,-0.5232350869526273,-0.36252130484431977,-0.20451333176484374,-0.3702441347807766,-0.33230643735570087,-0.2509066824050182,-0.28512389241545044,-0.39211609109716494,-0.22570883582402423,-0.22458141539534446,-0.3896357661540693,-0.014092021360823073,-0.1795973402910199,-0.24002707526825792,-0.2926776092876053,-0.10614589936252994,-0.18128847093403958,-0.15321570225991224,-0.20130018354310622,-0.25485265390539746,-0.22283391373089073,-0.4709791500833181,3.3926342879809743,2.9813513155985776
318,318,M,-0.532085337317764,-0.41776490584963066,-0.5247571045313452,-0.379714466381687,-0.057384965822127966,-0.2987656796024763,-0.19340824054234756,-0.14476004904481354,-0.36731284166620903,-0.04007906224189282,-0.2031604272504279,-0.1004524261976968,-0.4305611277151467,-0.13528971744390314,-0.016403233239616694,-0.12953987325763613,-0.20011639209299253,-0.3226669926904883,-1.0245989515865412,-0.16251692079652064,-0.10219992786215054,-0.28850615370148996,3.3292168888677343,3.7143437073047583
319,319,N,-0.5279138817316487,-0.294594224016361,-0.3824202754105185,-0.23461545721059474,-0.49893917671457744,-0.15096086140255252,-0.3560386373794109,-1.341798689195607,-0.10327097726939642,-0.057046739693523967,-0.24273288429708945,-0.19650864672121715,-0.2915501888589255,0.033485120729465065,-0.21093962820831877,-0.02119477006150578,-0.10050879721913086,-0.1773988704550942,-0.45062921134564743,-0.14605658253779533,-0.1299908414291079,-0.21370180825858417,3.2240849338933417,2.8794325088459223
320,320,O,-0.3818001941747447,-0.422105474500048,-0.49510594725706597,-0.2662959712564976,-0.32723304542664167,-0.35575678227224095,-0.2087411583723931,-0.22272117168802277,-0.1763278210478483,-0.10129799151920664,-0.21037591799397873,-0.050958669378652934,-0.30011858411689213,-0.21460374460152806,-0.20924849756529892,-0.3887338298111256,-0.25192136079083005,-0.0844994271318775,-0.3262747380622637,-0.018601703075542212,-0.2972436620237586,-0.4720501994905638,3.20018362080533,3.046008877183364
321,321,P,-0.4294900783079008,-0.489581587156535,-0.49200554107819655,-0.5459526085905257,-0.6042966157747062,-0.36641090532326515,-0.4099293338703061,-0.3392964440135156,-1.2844693603972384,-0.6665865944592659,-0.744434975059607,-0.5032233743435607,-0.5414429268758064,-0.3330392606343426,-0.5063801515438642,-0.3974713381333941,-0.2561491873983792,-0.40006440511935765,-0.33196821122709685,-0.48687577812770333,-0.3947655291045626,-0.075085466552401,3.2066662882702377,2.9020372884409524
322,322,,,,,,,,,,,,,,,,,,,,,,,,,
323,323,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
324,324,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
325,325,7,1,5041,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,5/26/2023 7:15:03 PM,,,,,,,,,,,,,
326,326,,,,,,,,,,,,,,,,,,,,,,,,,
327,327,Background information,,,,,,,,,,,,,,,,,,,,,,,,
328,328,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
329,329,7,Jez US LUM 384 (cps),0,532,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
330,330,,,,,,,,,,,,,,,,,,,,,,,,,
331,331,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
332,332,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
333,333,A,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
334,334,B,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
335,335,C,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
336,336,D,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
337,337,E,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
338,338,F,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
339,339,G,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
340,340,H,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
341,341,I,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
342,342,J,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
343,343,K,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
344,344,L,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
345,345,M,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
346,346,N,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
347,347,O,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
348,348,P,0.80124624388,0.80124624388,,,,,,,,,,,,,,,,,,,,,0.80124624388,0.80124624388
349,349,,,,,,,,,,,,,,,,,,,,,,,,,
350,350,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
351,351,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
352,352,7,1,5041,14.01,17.9,17.92,55.7,55.7,18.39,18.41,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,5/26/2023 7:15:03 PM,,,,,,,,
353,353,,,,,,,,,,,,,,,,,,,,,,,,,
354,354,Background information,,,,,,,,,,,,,,,,,,,,,,,,
355,355,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
356,356,7,Jez US LUM 384 (cps),0,532,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
357,357,,,,,,,,,,,,,,,,,,,,,,,,,
358,358,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
359,359,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,360,A,-0.4845791791075536,-0.5023224967795566,-0.2797442426799951,-0.44155027723018836,-0.5584282780420984,-0.38983962970291325,-0.41029599289051316,-0.3439891604893274,-0.5735128111088167,-0.41707860667950514,-0.5957597843367104,-0.3680810046678269,-0.5560407979883734,-0.4755718679957722,-0.4080170346574119,-0.6564234820654549,-0.35288794978048493,-0.4221791322488272,-0.5452971377466099,-0.5470877477869038,-0.4749207370720289,-0.33736932943127124,3.0926798550274515,2.8937593578238943
361,361,B,-0.5109499815191544,-0.3635773491119363,-0.4794243926279197,-0.2478388274165767,-0.6849104599792213,-0.3401366358571799,-0.32364131912235133,-0.2504976120218616,-0.3415474195252902,-0.4085596437605312,-0.21984019769561783,-0.1430067486939164,-0.4683551669242847,-0.48403657000443423,-0.0039902964747363405,-0.12721682379314303,-0.2288475088073992,-0.8143227310731886,-0.23530455713451948,-0.24192438819257578,-0.41924904309198263,-0.4253262650469194,3.1935508872973406,3.045798428517939
362,362,C,-0.4525109811131994,-0.3532135152423565,-0.30155712862539336,-0.2785505026531325,-0.5035162368064192,-0.4041102491149524,-0.2519083956899719,-0.19395774347682435,-0.33471054482598633,-0.2809922436171697,-0.5957597843367104,-0.197593224467724,-1.1586082070024226,-0.45978194309499887,-0.08511035739108073,-0.19498870077275116,-0.35983334630041264,-0.14208431321861356,-0.18625269421252932,-0.15939354360812108,-0.18869443517656645,-0.3012858240738337,3.4926912858470436,3.2835154765945305
363,363,D,-0.4975475366721062,-0.363740131842872,-0.19970939996988954,-0.2616753595461204,-0.4609756831218614,-0.213708714830369,-0.05559242218138759,-0.15890519541531362,-0.36547648097285407,-0.28023259087280256,-0.2160419339737823,-0.15592084534815714,-0.39276971885975787,-0.19265548162933785,-1.1911647531895841,-0.08836601200979691,-0.2737212816353702,-0.2965651248766953,-0.19547704896555848,-0.20150001001018336,-0.6310293760394688,-0.3193547072077085,3.327955162140006,3.2222549088523547
364,364,E,-0.3929325015906936,-0.31778114080866227,-0.39135893519164755,-0.199275312687394,-0.39971511537968557,-0.2596134449542669,-0.15391319166661555,-0.035841450827842666,-0.10464428510337775,-0.3052468705266051,-0.3739411829815161,-0.2991696485716683,-0.2352502962242076,-0.41593912756295454,-0.1173955990266826,-0.10871385337677282,-0.4178925203341842,-0.31799818444991007,-0.16769546288584722,-0.3622208263541379,-0.19504296168306307,-0.185764346019722,3.302615317024332,3.276461558253979
365,365,F,-0.503679019537355,-0.4130632993164219,-0.31571922621680865,-0.1881518260734471,-0.3845220604923436,-0.315447921665249,0.027481031506186623,-0.11593055444826025,-0.18929130518999787,-0.13079804387373092,-0.20220540184423857,-0.20112018363799986,-0.46021603037749426,-0.43292279249059046,-0.2588537922098998,-0.24675360921033798,-0.2771397189850222,-0.273070150711627,-0.1547813662316065,-0.2173984567315807,-0.33677245941783995,-0.2642798832410934,3.308149929876149,3.213844467754005
366,366,G,-0.4080170346574119,-0.42917878967906686,-0.16237789367527755,-0.4045985973077598,-0.2211424595431042,-0.276542848971591,0.16704009282848606,-0.5743809856738077,-0.23307985981173013,-0.047236241993349255,-0.13796048403490643,-0.19715913718522846,-0.3161533134993042,-0.45582089664222747,-0.08147487640018093,-1.3697916699364776,0.12167797180770733,-0.06877782338718799,-0.004532905577855702,-0.04457745738806436,-0.17328433664797668,-0.257822834913973,3.5141786063305704,3.2710354672227853
367,367,H,-0.4451314973107761,-0.28701520466179453,-0.18929130518999787,-0.1877177387909517,-0.213708714830369,-0.12412395190536257,0.009466409282623878,-0.059173642261975204,-0.3039988695894305,-0.08407940009515392,-0.16199806730309407,-0.23839742902229993,-0.1585253690431301,-0.052608072114230964,-0.15114588524070682,-0.15695180264408395,-1.280315428832095,-0.06411138510036136,-0.11576777171732452,-0.13958831134426453,-0.3534305588836043,-0.2443661291566129,3.2326730036322466,3.5533007226654765
368,368,I,-0.461301248583733,-0.2928211220651717,-0.3734528347887086,-0.24485447734942023,-0.26172962045643233,-0.1491382315591651,-0.2940691230023463,-0.17648573035638096,-0.12727108470345494,-0.3585310844529262,-0.2860927691864917,-0.16324606824026852,-0.5992867435069862,-0.03578718991753076,-0.31864931537365326,-0.18793478243219947,-0.35934499810760523,-0.31593626985805645,-0.07463800170087714,-0.27562041349628796,-0.5134459833935034,-0.3578256926188711,3.277166950088034,3.2430368375018266
