,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
266,O,0.782029598308668,0.7298625792811839,0.6893763213530656,0.7103594080338267,0.7676532769556025,0.7080866807610994,0.6764799154334038,0.7619978858350951,0.8367864693446089,0.6960887949260042,0.7494714587737844,0.6937632135306554,0.7016384778012685,0.007505285412262156,0.6071881606765328,0.6538054968287527,0.6554968287526427,0.6637420718816067,0.5932346723044397,0.6142706131078224,0.004651162790697674,0.5909090909090909,0.7232558139534884,0.6983615221987315
267,P,0.8069238900634249,0.6911205073995772,0.7006871035940804,0.6948731501057083,0.6971458773784355,0.7448202959830866,0.787632135306554,0.7095665961945031,0.7317124735729387,0.6538054968287527,0.7077167019027484,0.6799154334038054,0.6698731501057082,0.7073467230443975,0.7137420718816068,0.6428646934460888,0.6687632135306554,0.6382135306553911,0.6313424947145877,0.64053911205074,0.6506871035940803,0.5941860465116279,0.6377906976744186,0.6759513742071882
268,,,,,,,,,,,,,,,,,,,,,,,,,
269,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
270,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
271,6,1,5040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:38,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,
273,Background information,,,,,,,,,,,,,,,,,,,,,,,,
274,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
275,6,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,,,,,,,,
277,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
278,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
279,A,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
280,B,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
281,C,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
282,D,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
283,E,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
284,F,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
285,G,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
286,H,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
287,I,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
288,J,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
289,K,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
290,L,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
291,M,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
292,N,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
293,O,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
294,P,-1.687563928,-1.687563928,,,,,,,,,,,,,,,,,,,,,-1.687563928,-1.687563928
295,,,,,,,,,,,,,,,,,,,,,,,,,
296,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
297,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
298,6,1,5040,14.01,17.82,17.92,34.1,34.8,18.31,18.31,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:38,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,
300,Background information,,,,,,,,,,,,,,,,,,,,,,,,
301,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
302,6,Jez US LUM 384 (cps),0,352,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,
304,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
305,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
306,A,0.8304316586525176,0.860664345326922,0.20577018736527938,0.38534239761233624,0.8852594926214558,0.8305421986403582,0.8039020615707733,0.7947272425800033,0.8738738738738738,0.7929586027745537,0.8220306195766318,0.758635936550047,0.8487260266401371,0.7985408721605041,0.0012159398662466147,0.0,0.901453600840104,0.8127452605980213,0.7943956226164816,0.7560935168297132,0.8505499364395069,0.7324379594318244,1.0,0.9951915105289338
307,B,0.8561322058254573,0.8038467915768529,0.7204996407450395,0.763057536063671,0.8493892665671807,0.8311501685734815,0.5219145525893992,0.014922898358481181,0.7680318355164981,0.8570717957221025,0.739512518653623,0.8282761288896259,0.8525396562206378,0.8408224175095341,0.7426076383131598,0.8158403802575581,0.8565743657768198,0.8072182612059913,0.8063892112971868,0.46487591886364893,0.8310396285856408,0.7808544741060078,0.9456143259824241,0.9070358702260543
308,C,0.8891283921958768,0.8331951583485325,0.7297297297297297,0.789531863151495,0.8302105786768363,0.07301166196871718,0.8431437572541867,0.7481346377051898,0.8361797380202288,0.0330514563643398,0.43475377217708505,0.19178687890344331,0.8457967169623611,0.010998728790139833,0.8233018294367987,0.7634444260211132,0.8298789587133145,0.024595147294533798,0.7248659702647433,0.7577516166473222,0.5674570275797269,0.46332835903388053,0.9899961311004256,0.9289227878184934
309,D,0.8380036478195987,0.7980434422152214,0.6088542530260321,0.7487426076383131,0.8695075443541701,0.7764881445863041,0.8392195876858454,0.7526667772066545,0.7232631404410546,0.787486873376444,0.8561874758193777,0.8179406400265296,0.8121925606588183,0.7183993809760681,0.8061681313215056,0.7721770850605206,0.8971425413143205,0.7738351848781296,0.7868789034433207,0.7887580832366109,0.8017465318078815,0.7683081854860996,0.9814845520366993,0.9582158845962527
310,E,0.8498866965124634,0.8434753772177085,0.07649367158569613,0.8505499364395069,0.8802851931686287,0.8501630464820649,0.010224948875255624,0.7916321229204665,0.8938816116730227,0.3313436135522025,0.811750400707456,0.80147018183828,0.7616205162217432,0.8098712209141657,0.7875421433703642,0.7719007350909192,0.7581385066047642,0.7714033051456365,0.8021886917592439,0.7744431548112529,0.6628530370861659,0.013320068534792461,0.9568341347482452,0.9548996849610346
311,F,0.8881335323053114,0.7763223346045431,0.6514121483446637,0.8271154590172995,0.8920024318797325,0.80147018183828,0.8197645498258995,0.7833968938263417,0.8790692533023822,0.6186370419499254,0.8422041673575416,0.6437296191897419,0.8264522190902559,0.7495163875531974,0.8267285690598574,0.771513845133477,0.8645885148952633,0.8231360194550379,0.825567899187531,0.7460896479301388,0.8911181119770076,0.7350356491460786,0.9563919747968828,0.9729177029790527
312,G,0.8015807218261206,0.8047311114795778,0.7635549660089538,0.835848118056707,0.8705576742386558,0.8471784668103687,0.8055601613883823,0.7847233736804289,0.011938318686784945,0.8409329574973746,0.6942463936328968,0.7774277344829492,0.7871552534129221,0.012712098601669154,0.7634996960150334,0.22130105565688388,0.8641463549439009,0.8026308517106063,0.8158403802575581,0.7791963742883988,0.6573813076880561,0.7332670093406289,0.9508649754048527,0.9191399988946001
313,H,0.7899187531089371,0.8553584259105731,0.8407671475156138,0.8648095948709446,0.8423147073453822,0.710661581827226,0.8454650969988393,0.7950588625435251,0.8974188912839219,0.8351296081357431,0.8377825678439176,0.8187144199414138,0.8192671198806168,0.7581937765986846,0.7877079533521252,0.5608246283092909,0.8470679268225281,0.02067097772619245,0.25418670203946275,0.5270546620239872,0.8046758414856574,0.756425136793235,0.9940861106505279,0.8964240313933566
314,I,0.8817222130105565,0.8303763886585972,0.6471010888188802,0.8691759243906483,0.8492234565854198,0.22041673575415907,0.8137401204885868,0.8061681313215056,0.8591720554910739,0.017962748024097717,0.021997457580279666,0.019178687890344333,0.15248991322610955,0.4791908472890068,0.7120433316752335,0.6434532692201403,0.6033272536340021,0.8044547615099762,0.7019289227878185,0.027524456972309732,0.8383352677831205,0.752943127176256,0.9262145581163986,0.9366053169734151
315,J,0.9062068203172498,0.833084618360692,0.8597247554302769,0.8345216382026198,0.835295418117504,0.656607527773172,0.8723815840380258,0.03559387608467363,0.8873044823965069,0.8654728347979882,0.8493892665671807,0.23456585419775605,0.018349637981539824,0.0247609572762947,0.5569004587409495,0.7712374951638755,0.2799425192063229,0.8339136682694965,0.6501409384844967,0.7337644392859117,0.0017133698115293207,0.03774940584756536,0.9078096501409385,0.9041065605482783
316,K,0.8045100315038965,0.852760736196319,0.6884430442712651,0.018404907975460124,0.7149726413530094,0.09755153926933068,0.8071077212181507,0.7903609130602995,0.9168186591499475,0.7685292654617808,0.7590228265074891,0.01243574863206765,0.8134637705189852,0.8816116730227159,0.7556513568783507,0.7837837837837838,0.8158956502514785,0.7635549660089538,0.7394572486597026,0.7050240424473553,0.033604156303542805,0.06803736251589013,0.9026695407063505,0.9278726579340076
317,L,0.8985795611562483,0.8877466423478694,0.9373790968882993,0.774995854750456,0.8419830873818603,0.8731000939589897,0.8237992593820814,0.8573481456917039,0.5977449842480518,0.8351848781296634,0.7982645221909026,0.826286409108495,0.7493505775714364,0.8603879953573205,0.8037915215829327,0.8037362515890123,0.9045487204996407,0.7645498258995191,0.811584590725695,0.7260819101309899,0.16652849168186593,0.08638700049742995,0.9227325484994197,0.8786270933510197
318,M,0.8569612557342619,0.9025037307245897,0.8653622948101476,0.8282208588957055,0.8858121925606588,0.7375227988724922,0.8558005858619355,0.7740009948598906,0.015254518322002985,0.02050516774443155,0.019620847841706736,0.01735477809097441,0.0410103354888631,0.2738628198750898,0.012822638589509754,0.7470292378267839,0.7827889238932184,0.7798596142154425,0.007903609130602996,0.7919084728900679,0.7160780412314155,0.7221577405626486,0.9117890897032002,0.8632620350411762
319,N,0.8675178245730393,0.7880948433095673,0.8399933676007295,0.8643121649256619,0.8659149947493506,0.8642016249378213,0.8217542696070304,0.030177416680484164,0.037694135853645054,0.8434201072237882,0.794671972586083,0.6115072127342066,0.08008622119051567,0.5720997070690322,0.7679765655225778,0.7656552257779252,0.019565577847786435,0.8265074890841762,0.5415354004311059,0.7918532028961477,0.7327695793953463,0.7295086497540485,0.85845354557011,0.9129497595755265
320,O,0.8125794506162605,0.8242966893273642,0.011993588680705245,0.8693417343724092,0.8220858895705522,0.7634996960150334,0.9161001492289836,0.8214226496435085,0.8247388492787265,0.8468468468468469,0.010667108826618029,0.7664290056928094,0.7971038523185763,0.8253468192118499,0.01724423810313381,0.5205328027413917,0.7140883214502847,0.7717901951030786,0.5674570275797269,0.782899463881059,0.7362515890123252,0.5603824683579285,0.8529818161720002,0.9202453987730062
321,P,0.8506052064334273,0.8891283921958768,0.8383352677831205,0.8261758691206544,0.6427900292930968,0.8320344884762063,0.8936052617034212,0.8086552810479191,0.02802188691759244,0.7961089924280108,0.8822196429558393,0.7752722047200575,0.8387774277344829,0.8059470513458243,0.7822914939479356,0.7644392859116785,0.6927541037970486,0.7897529431271763,0.01409384844967667,0.740617918532029,0.6742939258276681,0.7636655059967944,0.896313491405516,0.9137235394904106
322,,,,,,,,,,,,,,,,,,,,,,,,,
323,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
324,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
325,7,1,5041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/7/23 17:40,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,,,,,
327,Background information,,,,,,,,,,,,,,,,,,,,,,,,
328,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
329,7,Jez US LUM 384 (cps),0,380,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,,,,,
331,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
332,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
333,A,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
334,B,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
335,C,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
336,D,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
337,E,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
338,F,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
339,G,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
340,H,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
341,I,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
342,J,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
343,K,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
344,L,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
345,M,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
346,N,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
347,O,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
348,P,-2.701531832,-2.701531832,,,,,,,,,,,,,,,,,,,,,-2.701531832,-2.701531832
349,,,,,,,,,,,,,,,,,,,,,,,,,
350,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
351,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
352,7,1,5041,14.01,17.92,17.92,34.8,34.8,18.31,18.21,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/7/23 17:40,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,,,,,
354,Background information,,,,,,,,,,,,,,,,,,,,,,,,
355,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
356,7,Jez US LUM 384 (cps),0,380,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,,
358,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
359,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
360,A,0.5533350830490046,0.5298264032094785,0.3495931911064452,0.5523602414607627,0.361741217052229,0.528064189569195,0.5017059727794233,0.5411495631959806,0.6113006636421582,0.5412620449177009,0.394398410258333,0.5260395185782311,0.5611338157549398,0.5119043155487233,0.5558096809268493,0.5545348880806868,0.5292265006936373,0.5135165535600464,0.44565258145551345,0.5276142626823142,0.5386374714108957,0.5355629710172097,0.6987739492332496,0.6822016422331371
361,B,0.567882719058153,0.5401747216077387,0.5007686250984215,0.0023246222488845563,0.008886056015897417,0.516816017397173,0.5458363016009898,0.5258895429492707,0.5391998800194968,0.5333133365828053,0.49604439278617224,0.49589441715721194,0.5779310861984928,0.48749578193543547,0.5222526339469836,0.5215027558021822,0.374489145513854,0.3092497469161261,0.007573769262494845,0.5098421506505193,0.41014585129916387,0.5406621424018597,0.7057103220726632,0.6920625398372764
362,C,0.6170372314498894,0.5453113868996288,0.4843837876345094,0.3757264444527764,0.4782347868471373,0.543361703723145,0.4606501443515429,0.5290390311574369,0.4894079712046792,0.5415619961756215,0.33504555509729667,0.5327884218814443,0.5799932510966967,0.5438116306100259,0.0031119943009260994,0.5137040230962469,0.40242210640770876,0.5832927149338233,0.4962693562296127,0.5234149450714259,0.5324884706235237,0.5387124592253759,0.6982115406246485,0.6723032507217577
363,D,0.560721382775299,0.5455363503430692,0.497956582055416,0.4896329346481197,0.27471785834801843,0.5360128979040906,0.5063552172771925,0.49761913689025533,0.5263769637433917,0.5325634584380038,0.4869333733268344,0.527539274867834,0.5185032432229763,0.5261894942071913,0.37921337782610326,0.5021184057590642,0.5400997337932586,0.5296764275805181,0.45543849124517266,0.5339132390986465,0.5369127516778524,0.5432492220014248,0.6972741929436467,0.6769150013122868
364,E,0.5377751115443741,0.5480109482209141,0.4841588241910689,0.5104045592591204,0.4490270331071201,0.5471110944471523,0.5363878369764913,0.011473135615462487,0.5253271343406697,0.5179033407071351,0.5452738929923887,0.6032394735855423,0.34486895879419593,0.5234149450714259,0.005511604364290803,0.41389524202317124,0.10888230662517341,0.5409620936597803,0.5206029020284204,0.460725132166023,0.5620336695287016,0.5639833527051854,0.7258445502605827,0.6985114918825691
365,F,0.6115631209928387,0.5387124592253759,0.4748603351955307,0.5170784747478535,0.5535225525852049,0.5349630685013685,0.48464624498518993,0.5201904690487795,0.003936860260207716,0.40639646057515655,0.5706947621011585,0.5381500506167748,0.4976566307974954,0.5192906152750179,0.5133665779310862,0.5294139702298376,0.3785009935885419,0.5322635071800832,0.5067676502568332,0.5150912976641295,0.4751977803606914,0.5629335233024634,0.6742904278054817,0.6428705335383
366,G,0.6032769674927824,0.5486108507367553,0.49844400284953694,0.013910239586067264,0.5607963705897792,0.5502605826553185,0.540287203329459,0.5431367402797046,0.543886618424506,0.5507480034494394,0.4266806643920363,0.4867084098833939,0.6628172921900192,0.4996438078812193,0.005511604364290803,0.45093922237636386,0.008773574294177196,0.5069926137002737,0.5240523414945072,0.5222151400397436,0.5386749653181359,0.5231149938135053,0.6217239698548985,0.7097221701473511
367,H,0.5867046604926699,0.5218027070601028,0.5014435154287429,0.528064189569195,0.5499606313973979,0.5116793521052829,0.5498856435829178,0.5377751115443741,0.5420494169697424,0.5652206516441078,0.42563083498931426,0.5496981740467174,0.5593341082074162,0.5073300588654344,0.25627085598590227,0.5294514641370778,0.30718758201792207,0.521952682689063,0.5175658955419744,0.5078174796595554,0.5245772561958681,0.5261145063927112,0.6414082711559371,0.7746241235799183
368,I,0.6108132428480372,0.533650781747966,0.4815342506842638,0.5287390798995163,0.55104795470736,0.4873833002137153,0.3877244947695999,0.49784410033369575,0.5158786697161711,0.5354129953882494,0.5121292789921638,0.5326009523452438,0.0241835701698474,0.5062052416482321,0.3317835851674103,0.5115668703835626,0.5174534138202542,0.22886280979340856,0.5089422968767575,0.49259495332008546,0.5220276705035432,1.0,0.6659292864909452,0.7193206104008099
369,J,0.5337632634696862,0.5110044617749616,0.380600652393986,0.5646582430355067,0.4467399047654756,0.5387124592253759,0.3007761238798695,0.5231149938135053,0.004686738405009186,0.5424618499493832,0.5468111431892317,0.5261145063927112,0.5424243560421431,0.5478984664991938,0.5174159199130142,0.521952682689063,0.5083049004536763,0.5090172846912376,0.49169509954632373,0.4961568745078925,0.503580668141427,0.5068051441640733,0.6293352330246335,0.623973604289303
370,K,0.5961156312099284,0.5253271343406697,0.5077799857523152,0.5128416632297251,0.47328559109144763,0.5029432717183457,0.5104795470736005,0.49690675265269396,0.522440103483184,0.3589666679164636,0.0034869333733268345,0.14945071425893292,0.5797307937460163,0.48892055041055826,0.5366128004199318,0.53065126916876,0.457650631772337,0.05474110457050729,0.503055753440066,0.009598440253458813,0.5023808631097446,0.5881294289677927,0.6269731168685089,0.6421581493007387
371,L,0.5079674552885156,0.5116793521052829,0.5181657980578156,0.5084923699898767,0.5456113381575494,0.5350380563158487,0.01848449626935623,0.44808968542611827,0.5156162123654906,0.5128416632297251,0.46526189494207193,0.5615837426418206,0.41891942559334105,0.5087548273405572,0.4879832027295564,0.5195530726256983,0.0,0.48104682989014286,0.42026920625398373,0.4799970004874208,0.42589329233999473,0.5012560458925425,0.5743316711034457,0.6781148063439691
372,M,0.48982040418432005,0.49900641145813807,0.4916576056390837,0.4638746203741892,0.4646994863334708,0.49042030670016123,0.00022496344344044092,0.21409021034081963,0.513816504817967,0.5130291327659255,0.47958456750778,0.4625998275280267,0.48787072100783624,0.3558921675227775,0.4718233287090848,0.4771849574444153,0.29522702560833863,0.4902328371639609,0.3648532113531551,0.4503018259532826,0.47695999400097483,0.29185257395673203,0.548948295901916,0.6023396198117806
373,N,0.575531476135128,0.5368377638633722,0.44497769112519214,0.4996813017884594,0.4605751565370627,0.5179408346143751,0.47354804844212817,0.5125042180645645,0.3128491620111732,0.504068088935548,0.3291590116606051,0.48509617187207077,0.01987177083723895,0.471935810430805,0.45090172846912374,0.47977203704398036,0.45390124104832963,0.4625248397135466,0.46083761388774325,0.4554009973379326,0.4573506805144164,0.4654493644782723,0.5621461512504218,0.5600089985377377
374,O,0.6068013947733494,0.5466236736530313,0.530088860560159,0.5368752577706123,0.44190319073150613,0.534700611150688,0.5176408833564545,0.4791346406208991,0.5028307899966256,0.48929548948295903,0.4930073862997263,0.46601177308687336,0.4534138202542087,0.46503693149863146,0.42840538412507967,0.43710397060477674,0.47778485996025644,0.007236324097334183,0.43657905590341567,0.42578081061827455,0.3978478497244198,0.45753815005061677,0.5057928086685913,0.5161036331596116
375,P,0.5959656555809681,0.5772187019609314,0.5458363016009898,0.5159161636234112,0.41670728506617677,0.5207903715646207,0.4891080199467587,0.5111169434966818,0.36350343069251245,0.497431667354055,0.47013610288328145,0.4624498518990664,0.48374639121142815,0.46721157811855574,0.4593753515053804,0.46083761388774325,0.001762213640283454,0.47212327996700537,0.4309174759101646,0.44456525814555137,0.4477522402609576,0.46068763825878295,0.501031082449102,0.521465261894942
376,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,
378,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
379,Assay ID: ,,,,490,,,,,,,,,,,,,,,,,,,,
380,Assay Started: ,,,,3/7/23 17:29,,,,,,,,,,,,,,,,,,,,
381,Assay Finished: ,,,,3/7/23 17:40,,,,,,,,,,,,,,,,,,,,
382,Assay Exported: ,,,,3/8/23 10:32,,,,,,,,,,,,,,,,,,,,
383,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
384,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
385,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,
389,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
390,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
391,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
392,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,
393,Start assay repeat each,,,,N/A,,,,,,,,,,,,,,,,,,,,
394,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
395,Start plate repeat each,,,,N/A,,,,,,,,,,,,,,,,,,,,
396,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
397,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
398,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
399,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
400,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
401,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
402,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,,,,,,
404,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
405,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
406,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
407,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
408,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
409,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,,,,,,,,,,,,,,,,,,
411,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
412,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
413,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
414,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,,,,,,
416,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
417,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,,,,,,,,,,,
419,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,
420,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
421,Group,,,,1,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,,,,,,
423,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
424,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
425,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
426,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
427,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
428,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
429,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
